"CUST_ID","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI","COMMENTS"
103126,"9th","Farming","2",3,0,0,0,0,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101814,"Bach.","TechSup","2",3,0,1,0,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103188,"7th-8th","Other","2",3,0,1,1,1,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103671,"< Bach.","Cleric.","2",3,0,0,0,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102338,"Assoc-A","Transp.","2",3,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101954,"HS-grad","Cleric.","2",3,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102938,"HS-grad","Cleric.","2",3,0,0,0,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101477,"12th","Crafts","2",4,0,1,1,1,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101627,"Bach.","Sales","2",4,1,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100265,"Bach.","Protec.","2",4,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100280,"< Bach.","Crafts","2",4,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101314,"HS-grad","Crafts","2",4,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102940,"HS-grad","Farming","2",4,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103642,"HS-grad","Farming","2",4,0,0,0,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103342,"Bach.","TechSup","2",5,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101723,"< Bach.","Prof.","2",5,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100781,"Assoc-A","Crafts","2",5,0,1,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102347,"HS-grad","Exec.","2",5,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101322,"HS-grad","Other","2",5,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103581,"HS-grad","Sales","2",5,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
104498,"7th-8th","Machine","2",6,0,0,0,1,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102523,"12th","Sales","2",7,0,1,1,1,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101907,"Bach.","Exec.","2",7,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101757,"Bach.","Other","2",7,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103886,"HS-grad","Sales","2",7,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103287,"HS-grad","Cleric.","2",8,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102895,"10th","Exec.","2",12,0,1,1,1,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103857,"< Bach.","Farming","3",2,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100979,"< Bach.","Protec.","3",2,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100480,"10th","Machine","3",3,0,1,1,0,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
104056,"< Bach.","Cleric.","3",3,0,0,0,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100155,"Assoc-V","Cleric.","3",3,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100971,"HS-grad","Crafts","3",3,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101310,"HS-grad","Machine","3",3,0,0,0,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101077,"HS-grad","Protec.","3",3,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
104363,"HS-grad","TechSup","3",3,0,0,0,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103149,"PhD","Prof.","3",4,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103371,"Bach.","Exec.","3",4,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103859,"Bach.","Exec.","3",4,1,0,0,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
104078,"Bach.","Sales","3",4,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101741,"< Bach.","Prof.","3",4,1,1,1,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103213,"Assoc-A","Prof.","3",4,1,1,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100278,"Assoc-V","Machine","3",4,1,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101156,"HS-grad","Exec.","3",4,1,0,0,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103259,"HS-grad","Exec.","3",4,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103960,"HS-grad","Exec.","3",4,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101776,"HS-grad","Machine","3",4,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100215,"HS-grad","Transp.","3",4,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103894,"Masters","Prof.","3",4,0,1,1,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101144,"Bach.","Protec.","3",5,1,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103174,"1st-4th","Other","3",5,0,1,1,1,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100632,"7th-8th","Other","3",5,0,1,1,1,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102932,"< Bach.","Sales","3",5,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102581,"< Bach.","Cleric.","3",5,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100490,"< Bach.","Handler","3",5,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103069,"< Bach.","TechSup","3",5,0,1,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102150,"HS-grad","Exec.","3",5,1,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100339,"HS-grad","Exec.","3",5,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101603,"HS-grad","Crafts","3",5,1,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103488,"HS-grad","Crafts","3",5,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103004,"9th","Transp.","3",6,1,0,0,1,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100516,"10th","Transp.","3",6,0,0,0,1,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100066,"Bach.","Prof.","3",6,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100921,"Bach.","Sales","3",6,0,0,0,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101374,"< Bach.","Prof.","3",6,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101235,"Assoc-A","Sales","3",6,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101722,"HS-grad","Exec.","3",6,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
104138,"HS-grad","Crafts","3",6,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103327,"HS-grad","Farming","3",6,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102395,"HS-grad","Machine","3",6,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102551,"Bach.","Exec.","3",7,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101681,"HS-grad","Crafts","3",7,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101620,"HS-grad","Cleric.","3",7,1,1,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100491,"HS-grad","Transp.","3",7,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100626,"Bach.","?","3",8,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103421,"Bach.","?","3",8,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101366,"Bach.","Sales","3",8,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102717,"Assoc-V","Other","3",8,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103720,"HS-grad","Sales","3",8,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101593,"Masters","Exec.","3",8,1,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101499,"Bach.","Prof.","3",10,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101039,"HS-grad","?","3",10,1,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103578,"Bach.","Machine","9+",1,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103454,"HS-grad","Sales","9+",1,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103704,"< Bach.","Sales","9+",2,0,0,0,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102884,"< Bach.","Cleric.","9+",2,0,0,0,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102029,"HS-grad","Sales","9+",2,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101362,"< Bach.","Cleric.","9+",3,0,1,0,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
104417,"< Bach.","Cleric.","9+",3,0,0,0,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102164,"HS-grad","Exec.","9+",3,0,1,1,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102507,"HS-grad","Other","9+",3,0,1,1,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101175,"HS-grad","Other","9+",3,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100365,"Bach.","Prof.","9+",4,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101192,"< Bach.","Exec.","9+",4,0,0,0,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100449,"< Bach.","Cleric.","9+",4,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103766,"< Bach.","Cleric.","9+",4,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100829,"Assoc-V","Prof.","9+",4,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100069,"Profsc","Prof.","9+",5,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102654,"Assoc-V","Exec.","9+",5,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102963,"HS-grad","Cleric.","9+",5,0,1,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100530,"HS-grad","Transp.","9+",5,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100518,"10th","Crafts","9+",6,0,0,0,1,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102689,"Profsc","Farming","9+",6,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100055,"< Bach.","Exec.","4-5",1,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101773,"Bach.","Exec.","4-5",3,1,0,0,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101125,"Bach.","Prof.","4-5",3,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101385,"HS-grad","Protec.","4-5",3,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100389,"HS-grad","Cleric.","4-5",4,1,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101410,"HS-grad","Cleric.","4-5",4,1,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102019,"Bach.","Exec.","4-5",5,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
104322,"< Bach.","?","4-5",7,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100292,"HS-grad","Farming","6-8",2,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101104,"HS-grad","Machine","6-8",2,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
104161,"5th-6th","Crafts","6-8",3,0,1,1,0,0,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102157,"< Bach.","Sales","6-8",3,0,0,0,0,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
103834,"< Bach.","Exec.","6-8",6,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
102377,"10th","Sales","1",0,0,0,0,0,0,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103393,"12th","Cleric.","1",1,0,0,0,0,0,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101153,"< Bach.","?","1",1,0,0,0,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
104075,"< Bach.","?","1",1,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101615,"< Bach.","Cleric.","1",1,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103470,"Assoc-A","Handler","1",1,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
102134,"10th","?","1",2,0,1,1,0,0,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101296,"< Bach.","?","1",2,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103664,"< Bach.","Other","1",2,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103890,"< Bach.","TechSup","1",2,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103001,"HS-grad","Sales","1",2,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101197,"HS-grad","Crafts","1",2,0,0,0,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
102535,"Bach.","Prof.","1",3,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100622,"Bach.","Cleric.","1",3,0,0,0,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
102566,"Bach.","TechSup","1",3,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
102135,"HS-grad","Machine","1",3,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103156,"< Bach.","Other","1",5,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100511,"< Bach.","Sales","1",6,1,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103516,"7th-8th","?","2",0,0,0,0,1,0,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
104011,"10th","Crafts","2",2,0,1,1,0,0,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100342,"Bach.","Exec.","2",2,0,0,0,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103644,"Bach.","Exec.","2",2,0,0,0,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
104008,"< Bach.","Machine","2",2,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
104467,"< Bach.","Machine","2",2,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100234,"< Bach.","TechSup","2",2,0,0,0,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103906,"HS-grad","Sales","2",2,0,0,0,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100995,"HS-grad","Handler","2",2,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103910,"Bach.","Prof.","2",3,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103173,"Bach.","Sales","2",3,0,1,1,0,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
104175,"Assoc-V","Cleric.","2",3,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
102522,"HS-grad","?","2",3,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103088,"HS-grad","Crafts","2",3,0,0,0,0,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103370,"Bach.","Exec.","2",4,0,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101535,"Bach.","Prof.","2",4,1,1,1,0,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100165,"Bach.","Prof.","2",4,0,0,0,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
103177,"< Bach.","Sales","2",4,0,1,0,0,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101806,"HS-grad","?","2",4,0,0,0,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
102683,"HS-grad","Cleric.","2",4,1,1,1,0,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100493,"HS-grad","Cleric.","2",4,1,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
